He turned towards Myles Crawford and said:,he turned towards myles crawford and said
--You know Gerald Fitzgibbon. Then you can imagine the style of his discourse.,you know gerald fitzgibbon then you can imagine the style of his discourse
"--He is sitting with Tim Healy, J. J. O'Molloy said, rumour has it, on the Trinity college estates commission.",he is sitting with tim healy j j omolloy said rumour has it on the trinity college estates commission
"--He is sitting with a sweet thing, Myles Crawford said, in a child's frock. Go on. Well?",he is sitting with a sweet thing myles crawford said in a childs frock go on well
"--It was the speech, mark you, the professor said, of a finished orator, full of courteous haughtiness and pouring in chastened diction I will not say the vials of his wrath but pouring the proud man's contumely upon the new movement. It was then a new movement. We were weak, therefore worthless.",it was the speech mark you the professor said of a finished orator full of courteous haughtiness and pouring in chastened diction i will not say the vials of his wrath but pouring the proud mans contumely upon the new movement it was then a new movement we were weak therefore worthless
"He closed his long thin lips an instant but, eager to be on, raised an outspanned hand to his spectacles and, with trembling thumb and ringfinger touching lightly the black rims, steadied them to a new focus.",he closed his long thin lips an instant but eager to be on raised an outspanned hand to his spectacles and with trembling thumb and ringfinger touching lightly the black rims steadied them to a new focus
IMPROMPTU,impromptu
 In ferial tone he addressed J. J. O'Molloy:, in ferial tone he addressed j j omolloy
"--Taylor had come there, you must know, from a sickbed. That he had prepared his speech I do not believe for there was not even one shorthandwriter in the hall. His dark lean face had a growth of shaggy beard round it. He wore a loose white silk neckcloth and altogether he looked (though he was not) a dying man.",taylor had come there you must know from a sickbed that he had prepared his speech i do not believe for there was not even one shorthandwriter in the hall his dark lean face had a growth of shaggy beard round it he wore a loose white silk neckcloth and altogether he looked though he was not a dying man
"His gaze turned at once but slowly from J. J. O'Molloy's towards Stephen's face and then bent at once to the ground, seeking. His unglazed linen collar appeared behind his bent head, soiled by his withering hair. Still seeking, he said:",his gaze turned at once but slowly from j j omolloys towards stephens face and then bent at once to the ground seeking his unglazed linen collar appeared behind his bent head soiled by his withering hair still seeking he said
"--When Fitzgibbon's speech had ended John F Taylor rose to reply. Briefly, as well as I can bring them to mind, his words were these.",when fitzgibbons speech had ended john f taylor rose to reply briefly as well as i can bring them to mind his words were these
"He raised his head firmly. His eyes bethought themselves once more. Witless shellfish swam in the gross lenses to and fro, seeking outlet.",he raised his head firmly his eyes bethought themselves once more witless shellfish swam in the gross lenses to and fro seeking outlet
He began:,he began
"_--Mr Chairman, ladies and gentlemen: Great was my admiration in listening to the remarks addressed to the youth of Ireland a moment since by my learned friend. It seemed to me that I had been transported into a country far away from this country, into an age remote from this age, that I stood in ancient Egypt and that I was listening to the speech of some highpriest of that land addressed to the youthful Moses._",mr chairman ladies and gentlemen great was my admiration in listening to the remarks addressed to the youth of ireland a moment since by my learned friend it seemed to me that i had been transported into a country far away from this country into an age remote from this age that i stood in ancient egypt and that i was listening to the speech of some highpriest of that land addressed to the youthful moses
"His listeners held their cigarettes poised to hear, their smokes ascending in frail stalks that flowered with his speech. _And let our crooked smokes._ Noble words coming. Look out. Could you try your hand at it yourself?",his listeners held their cigarettes poised to hear their smokes ascending in frail stalks that flowered with his speech and let our crooked smokes noble words coming look out could you try your hand at it yourself
_--And it seemed to me that I heard the voice of that Egyptian highpriest raised in a tone of like haughtiness and like pride. I heard his words and their meaning was revealed to me._,and it seemed to me that i heard the voice of that egyptian highpriest raised in a tone of like haughtiness and like pride i heard his words and their meaning was revealed to me
FROM THE FATHERS,from the fathers
" It was revealed to me that those things are good which yet are corrupted which neither if they were supremely good nor unless they were good could be corrupted. Ah, curse you! That's saint Augustine.", it was revealed to me that those things are good which yet are corrupted which neither if they were supremely good nor unless they were good could be corrupted ah curse you thats saint augustine
"_--Why will you jews not accept our culture, our religion and our language? You are a tribe of nomad herdsmen: we are a mighty people. You have no cities nor no wealth: our cities are hives of humanity and our galleys, trireme and quadrireme, laden with all manner merchandise furrow the waters of the known globe. You have but emerged from primitive conditions: we have a literature, a priesthood, an agelong history and a polity._",why will you jews not accept our culture our religion and our language you are a tribe of nomad herdsmen we are a mighty people you have no cities nor no wealth our cities are hives of humanity and our galleys trireme and quadrireme laden with all manner merchandise furrow the waters of the known globe you have but emerged from primitive conditions we have a literature a priesthood an agelong history and a polity
Nile.,nile
"Child, man, effigy.",child man effigy
"By the Nilebank the babemaries kneel, cradle of bulrushes: a man supple in combat: stonehorned, stonebearded, heart of stone.",by the nilebank the babemaries kneel cradle of bulrushes a man supple in combat stonehorned stonebearded heart of stone
"_--You pray to a local and obscure idol: our temples, majestic and mysterious, are the abodes of Isis and Osiris, of Horus and Ammon Ra. Yours serfdom, awe and humbleness: ours thunder and the seas. Israel is weak and few are her children: Egypt is an host and terrible are her arms. Vagrants and daylabourers are you called: the world trembles at our name._",you pray to a local and obscure idol our temples majestic and mysterious are the abodes of isis and osiris of horus and ammon ra yours serfdom awe and humbleness ours thunder and the seas israel is weak and few are her children egypt is an host and terrible are her arms vagrants and daylabourers are you called the world trembles at our name
A dumb belch of hunger cleft his speech. He lifted his voice above it boldly:,a dumb belch of hunger cleft his speech he lifted his voice above it boldly
"_--But, ladies and gentlemen, had the youthful Moses listened to and accepted that view of life, had he bowed his head and bowed his will and bowed his spirit before that arrogant admonition he would never have brought the chosen people out of their house of bondage, nor followed the pillar of the cloud by day. He would never have spoken with the Eternal amid lightnings on Sinai's mountaintop nor ever have come down with the light of inspiration shining in his countenance and bearing in his arms the tables of the law, graven in the language of the outlaw._",but ladies and gentlemen had the youthful moses listened to and accepted that view of life had he bowed his head and bowed his will and bowed his spirit before that arrogant admonition he would never have brought the chosen people out of their house of bondage nor followed the pillar of the cloud by day he would never have spoken with the eternal amid lightnings on sinais mountaintop nor ever have come down with the light of inspiration shining in his countenance and bearing in his arms the tables of the law graven in the language of the outlaw
"He ceased and looked at them, enjoying a silence.",he ceased and looked at them enjoying a silence
OMINOUS--FOR HIM!,ominousfor him
J. J. O'Molloy said not without regret:,j j omolloy said not without regret
--And yet he died without having entered the land of promise.,and yet he died without having entered the land of promise
"--A sudden--at--the--moment--though--from--lingering--illness--often-- previously--expectorated--demise, Lenehan added. And with a great future behind him.",a suddenatthemomentthoughfromlingeringillnessoften previouslyexpectorateddemise lenehan added and with a great future behind him
The troop of bare feet was heard rushing along the hallway and pattering up the staircase.,the troop of bare feet was heard rushing along the hallway and pattering up the staircase
"--That is oratory, the professor said uncontradicted. Gone with the wind. Hosts at Mullaghmast and Tara of the kings. Miles of ears of porches. The tribune's words, howled and scattered to the four winds. A people sheltered within his voice. Dead noise. Akasic records of all that ever anywhere wherever was. Love and laud him: me no more.",that is oratory the professor said uncontradicted gone with the wind hosts at mullaghmast and tara of the kings miles of ears of porches the tribunes words howled and scattered to the four winds a people sheltered within his voice dead noise akasic records of all that ever anywhere wherever was love and laud him me no more
I have money.,i have money
"--Gentlemen, Stephen said. As the next motion on the agenda paper may I suggest that the house do now adjourn?",gentlemen stephen said as the next motion on the agenda paper may i suggest that the house do now adjourn
"--You take my breath away. It is not perchance a French compliment? Mr O'Madden Burke asked. 'Tis the hour, methinks, when the winejug, metaphorically speaking, is most grateful in Ye ancient hostelry.",you take my breath away it is not perchance a french compliment mr omadden burke asked tis the hour methinks when the winejug metaphorically speaking is most grateful in ye ancient hostelry
"--That it be and hereby is resolutely resolved. All that are in favour say ay, Lenehan announced. The contrary no. I declare it carried. To which particular boosing shed?... My casting vote is: Mooney's!",that it be and hereby is resolutely resolved all that are in favour say ay lenehan announced the contrary no i declare it carried to which particular boosing shed my casting vote is mooneys
"He led the way, admonishing:",he led the way admonishing
"--We will sternly refuse to partake of strong waters, will we not? Yes, we will not. By no manner of means.",we will sternly refuse to partake of strong waters will we not yes we will not by no manner of means
"Mr O'Madden Burke, following close, said with an ally's lunge of his umbrella:",mr omadden burke following close said with an allys lunge of his umbrella
"--Lay on, Macduff!",lay on macduff
"--Chip of the old block! the editor cried, clapping Stephen on the shoulder. Let us go. Where are those blasted keys?",chip of the old block the editor cried clapping stephen on the shoulder let us go where are those blasted keys
He fumbled in his pocket pulling out the crushed typesheets.,he fumbled in his pocket pulling out the crushed typesheets
--Foot and mouth. I know. That'll be all right. That'll go in. Where are they? That's all right.,foot and mouth i know thatll be all right thatll go in where are they thats all right
He thrust the sheets back and went into the inner office. LET US HOPE,he thrust the sheets back and went into the inner office let us hope
" J. J. O'Molloy, about to follow him in, said quietly to Stephen:", j j omolloy about to follow him in said quietly to stephen
"--I hope you will live to see it published. Myles, one moment.",i hope you will live to see it published myles one moment
"He went into the inner office, closing the door behind him.",he went into the inner office closing the door behind him
"--Come along, Stephen, the professor said. That is fine, isn't it? It has the prophetic vision. _Fuit Ilium!_ The sack of windy Troy. Kingdoms of this world. The masters of the Mediterranean are fellaheen today.",come along stephen the professor said that is fine isnt it it has the prophetic vision fuit ilium the sack of windy troy kingdoms of this world the masters of the mediterranean are fellaheen today
"The first newsboy came pattering down the stairs at their heels and rushed out into the street, yelling:",the first newsboy came pattering down the stairs at their heels and rushed out into the street yelling
--Racing special!,racing special
"Dublin. I have much, much to learn.",dublin i have much much to learn
They turned to the left along Abbey street.,they turned to the left along abbey street
"--I have a vision too, Stephen said.",i have a vision too stephen said
"--Yes? the professor said, skipping to get into step. Crawford will follow.",yes the professor said skipping to get into step crawford will follow
"Another newsboy shot past them, yelling as he ran:",another newsboy shot past them yelling as he ran
--Racing special!,racing special
DEAR DIRTY DUBLIN,dear dirty dublin
 Dubliners., dubliners
"--Two Dublin vestals, Stephen said, elderly and pious, have lived fifty and fiftythree years in Fumbally's lane.",two dublin vestals stephen said elderly and pious have lived fifty and fiftythree years in fumballys lane
--Where is that? the professor asked.,where is that the professor asked
"--Off Blackpitts, Stephen said.",off blackpitts stephen said
"Damp night reeking of hungry dough. Against the wall. Face glistering tallow under her fustian shawl. Frantic hearts. Akasic records. Quicker, darlint!",damp night reeking of hungry dough against the wall face glistering tallow under her fustian shawl frantic hearts akasic records quicker darlint
On now. Dare it. Let there be life.,on now dare it let there be life
--They want to see the views of Dublin from the top of Nelson's pillar. They save up three and tenpence in a red tin letterbox moneybox. They shake out the threepenny bits and sixpences and coax out the pennies with the blade of a knife. Two and three in silver and one and seven in coppers. They put on their bonnets and best clothes and take their umbrellas for fear it may come on to rain.,they want to see the views of dublin from the top of nelsons pillar they save up three and tenpence in a red tin letterbox moneybox they shake out the threepenny bits and sixpences and coax out the pennies with the blade of a knife two and three in silver and one and seven in coppers they put on their bonnets and best clothes and take their umbrellas for fear it may come on to rain
"--Wise virgins, professor MacHugh said.",wise virgins professor machugh said
LIFE ON THE RAW,life on the raw
" --They buy one and fourpenceworth of brawn and four slices of panloaf at the north city diningrooms in Marlborough street from Miss Kate Collins, proprietress... They purchase four and twenty ripe plums from a girl at the foot of Nelson's pillar to take off the thirst of the brawn. They give two threepenny bits to the gentleman at the turnstile and begin to waddle slowly up the winding staircase, grunting, encouraging each other, afraid of the dark, panting, one asking the other have you the brawn, praising God and the Blessed Virgin, threatening to come down, peeping at the airslits. Glory be to God. They had no idea it was that high.", they buy one and fourpenceworth of brawn and four slices of panloaf at the north city diningrooms in marlborough street from miss kate collins proprietress they purchase four and twenty ripe plums from a girl at the foot of nelsons pillar to take off the thirst of the brawn they give two threepenny bits to the gentleman at the turnstile and begin to waddle slowly up the winding staircase grunting encouraging each other afraid of the dark panting one asking the other have you the brawn praising god and the blessed virgin threatening to come down peeping at the airslits glory be to god they had no idea it was that high
"Their names are Anne Kearns and Florence MacCabe. Anne Kearns has the lumbago for which she rubs on Lourdes water, given her by a lady who got a bottleful from a passionist father. Florence MacCabe takes a crubeen and a bottle of double X for supper every Saturday.",their names are anne kearns and florence maccabe anne kearns has the lumbago for which she rubs on lourdes water given her by a lady who got a bottleful from a passionist father florence maccabe takes a crubeen and a bottle of double x for supper every saturday
"--Antithesis, the professor said nodding twice. Vestal virgins. I can see them. What's keeping our friend?",antithesis the professor said nodding twice vestal virgins i can see them whats keeping our friend
He turned.,he turned
"A bevy of scampering newsboys rushed down the steps, scattering in all directions, yelling, their white papers fluttering. Hard after them Myles Crawford appeared on the steps, his hat aureoling his scarlet face, talking with J. J. O'Molloy.",a bevy of scampering newsboys rushed down the steps scattering in all directions yelling their white papers fluttering hard after them myles crawford appeared on the steps his hat aureoling his scarlet face talking with j j omolloy
"--Come along, the professor cried, waving his arm.",come along the professor cried waving his arm
He set off again to walk by Stephen's side. RETURN OF BLOOM,he set off again to walk by stephens side return of bloom
" --Yes, he said. I see them.", yes he said i see them
"Mr Bloom, breathless, caught in a whirl of wild newsboys near the offices of the _Irish Catholic and Dublin Penny Journal_, called:",mr bloom breathless caught in a whirl of wild newsboys near the offices of the irish catholic and dublin penny journal called
--Mr Crawford! A moment!,mr crawford a moment
--_Telegraph_! Racing special!,telegraph racing special
"--What is it? Myles Crawford said, falling back a pace.",what is it myles crawford said falling back a pace
A newsboy cried in Mr Bloom's face:,a newsboy cried in mr blooms face
--Terrible tragedy in Rathmines! A child bit by a bellows!,terrible tragedy in rathmines a child bit by a bellows
INTERVIEW WITH THE EDITOR,interview with the editor
" --Just this ad, Mr Bloom said, pushing through towards the steps, puffing, and taking the cutting from his pocket. I spoke with Mr Keyes just now. He'll give a renewal for two months, he says. After he'll see. But he wants a par to call attention in the _Telegraph_ too, the Saturday pink. And he wants it copied if it's not too late I told councillor Nannetti from the _Kilkenny People_. I can have access to it in the national library. House of keys, don't you see? His name is Keyes. It's a play on the name. But he practically promised he'd give the renewal. But he wants just a little puff. What will I tell him, Mr Crawford? K.M.A.", just this ad mr bloom said pushing through towards the steps puffing and taking the cutting from his pocket i spoke with mr keyes just now hell give a renewal for two months he says after hell see but he wants a par to call attention in the telegraph too the saturday pink and he wants it copied if its not too late i told councillor nannetti from the kilkenny people i can have access to it in the national library house of keys dont you see his name is keyes its a play on the name but he practically promised hed give the renewal but he wants just a little puff what will i tell him mr crawford kma
 --Will you tell him he can kiss my arse? Myles Crawford said throwing out his arm for emphasis. Tell him that straight from the stable., will you tell him he can kiss my arse myles crawford said throwing out his arm for emphasis tell him that straight from the stable
A bit nervy. Look out for squalls. All off for a drink. Arm in arm. Lenehan's yachting cap on the cadge beyond. Usual blarney. Wonder is that young Dedalus the moving spirit. Has a good pair of boots on him today. Last time I saw him he had his heels on view. Been walking in muck somewhere. Careless chap. What was he doing in Irishtown?,a bit nervy look out for squalls all off for a drink arm in arm lenehans yachting cap on the cadge beyond usual blarney wonder is that young dedalus the moving spirit has a good pair of boots on him today last time i saw him he had his heels on view been walking in muck somewhere careless chap what was he doing in irishtown
"--Well, Mr Bloom said, his eyes returning, if I can get the design I suppose it's worth a short par. He'd give the ad, I think. I'll tell him ... K.M.R.I.A.",well mr bloom said his eyes returning if i can get the design i suppose its worth a short par hed give the ad i think ill tell him  kmria
" --He can kiss my royal Irish arse, Myles Crawford cried loudly over his shoulder. Any time he likes, tell him.", he can kiss my royal irish arse myles crawford cried loudly over his shoulder any time he likes tell him
While Mr Bloom stood weighing the point and about to smile he strode on jerkily.,while mr bloom stood weighing the point and about to smile he strode on jerkily
RAISING THE WIND,raising the wind
" --_Nulla bona_, Jack, he said, raising his hand to his chin. I'm up to here. I've been through the hoop myself. I was looking for a fellow to back a bill for me no later than last week. Sorry, Jack. You must take the will for the deed. With a heart and a half if I could raise the wind anyhow.", nulla bona jack he said raising his hand to his chin im up to here ive been through the hoop myself i was looking for a fellow to back a bill for me no later than last week sorry jack you must take the will for the deed with a heart and a half if i could raise the wind anyhow
J. J. O'Molloy pulled a long face and walked on silently. They caught up on the others and walked abreast.,j j omolloy pulled a long face and walked on silently they caught up on the others and walked abreast
--When they have eaten the brawn and the bread and wiped their twenty fingers in the paper the bread was wrapped in they go nearer to the railings.,when they have eaten the brawn and the bread and wiped their twenty fingers in the paper the bread was wrapped in they go nearer to the railings
"--Something for you, the professor explained to Myles Crawford. Two old Dublin women on the top of Nelson's pillar.",something for you the professor explained to myles crawford two old dublin women on the top of nelsons pillar
SOME COLUMN!--THAT'S WHAT WADDLER ONE SAID,some columnthats what waddler one said
" --That's new, Myles Crawford said. That's copy. Out for the waxies Dargle. Two old trickies, what?", thats new myles crawford said thats copy out for the waxies dargle two old trickies what
"--But they are afraid the pillar will fall, Stephen went on. They see the roofs and argue about where the different churches are: Rathmines' blue dome, Adam and Eve's, saint Laurence O'Toole's. But it makes them giddy to look so they pull up their skirts...",but they are afraid the pillar will fall stephen went on they see the roofs and argue about where the different churches are rathmines blue dome adam and eves saint laurence otooles but it makes them giddy to look so they pull up their skirts
THOSE SLIGHTLY RAMBUNCTIOUS FEMALES,those slightly rambunctious females
" --Easy all, Myles Crawford said. No poetic licence. We're in the archdiocese here.", easy all myles crawford said no poetic licence were in the archdiocese here
"--And settle down on their striped petticoats, peering up at the statue of the onehandled adulterer.",and settle down on their striped petticoats peering up at the statue of the onehandled adulterer
--Onehandled adulterer! the professor cried. I like that. I see the idea. I see what you mean.,onehandled adulterer the professor cried i like that i see the idea i see what you mean
"DAMES DONATE DUBLIN'S CITS SPEEDPILLS VELOCITOUS AEROLITHS, BELIEF",dames donate dublins cits speedpills velocitous aeroliths belief
" --It gives them a crick in their necks, Stephen said, and they are too tired to look up or down or to speak. They put the bag of plums between them and eat the plums out of it, one after another, wiping off with their handkerchiefs the plumjuice that dribbles out of their mouths and spitting the plumstones slowly out between the railings.", it gives them a crick in their necks stephen said and they are too tired to look up or down or to speak they put the bag of plums between them and eat the plums out of it one after another wiping off with their handkerchiefs the plumjuice that dribbles out of their mouths and spitting the plumstones slowly out between the railings
"He gave a sudden loud young laugh as a close. Lenehan and Mr O'Madden Burke, hearing, turned, beckoned and led on across towards Mooney's.",he gave a sudden loud young laugh as a close lenehan and mr omadden burke hearing turned beckoned and led on across towards mooneys
--Finished? Myles Crawford said. So long as they do no worse.,finished myles crawford said so long as they do no worse
SOPHIST WALLOPS HAUGHTY HELEN SQUARE ON PROBOSCIS. SPARTANS GNASH MOLARS. ITHACANS VOW PEN IS CHAMP.,sophist wallops haughty helen square on proboscis spartans gnash molars ithacans vow pen is champ
" --You remind me of Antisthenes, the professor said, a disciple of Gorgias, the sophist. It is said of him that none could tell if he were bitterer against others or against himself. He was the son of a noble and a bondwoman. And he wrote a book in which he took away the palm of beauty from Argive Helen and handed it to poor Penelope.", you remind me of antisthenes the professor said a disciple of gorgias the sophist it is said of him that none could tell if he were bitterer against others or against himself he was the son of a noble and a bondwoman and he wrote a book in which he took away the palm of beauty from argive helen and handed it to poor penelope
Poor Penelope. Penelope Rich.,poor penelope penelope rich
They made ready to cross O'Connell street.,they made ready to cross oconnell street
"HELLO THERE, CENTRAL!",hello there central
" At various points along the eight lines tramcars with motionless trolleys stood in their tracks, bound for or from Rathmines, Rathfarnham, Blackrock, Kingstown and Dalkey, Sandymount Green, Ringsend and Sandymount Tower, Donnybrook, Palmerston Park and Upper Rathmines, all still, becalmed in short circuit. Hackney cars, cabs, delivery waggons, mailvans, private broughams, aerated mineral water floats with rattling crates of bottles, rattled, rolled, horsedrawn, rapidly.", at various points along the eight lines tramcars with motionless trolleys stood in their tracks bound for or from rathmines rathfarnham blackrock kingstown and dalkey sandymount green ringsend and sandymount tower donnybrook palmerston park and upper rathmines all still becalmed in short circuit hackney cars cabs delivery waggons mailvans private broughams aerated mineral water floats with rattling crates of bottles rattled rolled horsedrawn rapidly
WHAT?--AND LIKEWISE--WHERE?,whatand likewisewhere
 --But what do you call it? Myles Crawford asked. Where did they get the plums?, but what do you call it myles crawford asked where did they get the plums
"VIRGILIAN, SAYS PEDAGOGUE. SOPHOMORE PLUMPS FOR OLD MAN MOSES.",virgilian says pedagogue sophomore plumps for old man moses
" --Call it, wait, the professor said, opening his long lips wide to reflect. Call it, let me see. Call it: _deus nobis haec otia fecit._", call it wait the professor said opening his long lips wide to reflect call it let me see call it deus nobis haec otia fecit
"--No, Stephen said. I call it _A Pisgah Sight of Palestine or the Parable of The Plums._",no stephen said i call it a pisgah sight of palestine or the parable of the plums
"--I see, the professor said.",i see the professor said
He laughed richly.,he laughed richly
"--I see, he said again with new pleasure. Moses and the promised land. We gave him that idea, he added to J. J. O'Molloy.",i see he said again with new pleasure moses and the promised land we gave him that idea he added to j j omolloy
HORATIO IS CYNOSURE THIS FAIR JUNE DAY,horatio is cynosure this fair june day
 J. J. O'Molloy sent a weary sidelong glance towards the statue and held his peace., j j omolloy sent a weary sidelong glance towards the statue and held his peace
"--I see, the professor said.",i see the professor said
He halted on sir John Gray's pavement island and peered aloft at Nelson through the meshes of his wry smile.,he halted on sir john grays pavement island and peered aloft at nelson through the meshes of his wry smile
"DIMINISHED DIGITS PROVE TOO TITILLATING FOR FRISKY FRUMPS. ANNE WIMBLES, FLO WANGLES--YET CAN YOU BLAME THEM?",diminished digits prove too titillating for frisky frumps anne wimbles flo wanglesyet can you blame them
" --Onehandled adulterer, he said smiling grimly. That tickles me, I must say.", onehandled adulterer he said smiling grimly that tickles me i must say
"--Tickled the old ones too, Myles Crawford said, if the God Almighty's truth was known.",tickled the old ones too myles crawford said if the god almightys truth was known
" Pineapple rock, lemon platt, butter scotch. A sugarsticky girl shovelling scoopfuls of creams for a christian brother. Some school treat. Bad for their tummies. Lozenge and comfit manufacturer to His Majesty the King. God. Save. Our. Sitting on his throne sucking red jujubes white.", pineapple rock lemon platt butter scotch a sugarsticky girl shovelling scoopfuls of creams for a christian brother some school treat bad for their tummies lozenge and comfit manufacturer to his majesty the king god save our sitting on his throne sucking red jujubes white
" A sombre Y.M.C.A. young man, watchful among the warm sweet fumes of Graham Lemon's, placed a throwaway in a hand of Mr Bloom.", a sombre ymca young man watchful among the warm sweet fumes of graham lemons placed a throwaway in a hand of mr bloom
Heart to heart talks.,heart to heart talks
Bloo... Me? No.,bloo me no
Blood of the Lamb.,blood of the lamb
"His slow feet walked him riverward, reading. Are you saved? All are washed in the blood of the lamb. God wants blood victim. Birth, hymen, martyr, war, foundation of a building, sacrifice, kidney burntoffering, druids' altars. Elijah is coming. Dr John Alexander Dowie restorer of the church in Zion is coming.",his slow feet walked him riverward reading are you saved all are washed in the blood of the lamb god wants blood victim birth hymen martyr war foundation of a building sacrifice kidney burntoffering druids altars elijah is coming dr john alexander dowie restorer of the church in zion is coming
"_Is coming! Is coming!! Is coming!!! All heartily welcome._ Paying game. Torry and Alexander last year. Polygamy. His wife will put the stopper on that. Where was that ad some Birmingham firm the luminous crucifix. Our Saviour. Wake up in the dead of night and see him on the wall, hanging. Pepper's ghost idea. Iron nails ran in.",is coming is coming is coming all heartily welcome paying game torry and alexander last year polygamy his wife will put the stopper on that where was that ad some birmingham firm the luminous crucifix our saviour wake up in the dead of night and see him on the wall hanging peppers ghost idea iron nails ran in
" Phosphorus it must be done with. If you leave a bit of codfish for instance. I could see the bluey silver over it. Night I went down to the pantry in the kitchen. Don't like all the smells in it waiting to rush out. What was it she wanted? The Malaga raisins. Thinking of Spain. Before Rudy was born. The phosphorescence, that bluey greeny. Very good for the brain.", phosphorus it must be done with if you leave a bit of codfish for instance i could see the bluey silver over it night i went down to the pantry in the kitchen dont like all the smells in it waiting to rush out what was it she wanted the malaga raisins thinking of spain before rudy was born the phosphorescence that bluey greeny very good for the brain
"From Butler's monument house corner he glanced along Bachelor's walk. Dedalus' daughter there still outside Dillon's auctionrooms. Must be selling off some old furniture. Knew her eyes at once from the father. Lobbing about waiting for him. Home always breaks up when the mother goes. Fifteen children he had. Birth every year almost. That's in their theology or the priest won't give the poor woman the confession, the absolution. Increase and multiply. Did you ever hear such an idea? Eat you out of house and home. No families themselves to feed. Living on the fat of the land. Their butteries and larders. I'd like to see them do the black fast Yom Kippur. Crossbuns. One meal and a collation for fear he'd collapse on the altar. A housekeeper of one of those fellows if you could pick it out of her. Never pick it out of her. Like getting l.s.d. out of him. Does himself well. No guests. All for number one. Watching his water. Bring your own bread and butter. His reverence: mum's the word.",from butlers monument house corner he glanced along bachelors walk dedalus daughter there still outside dillons auctionrooms must be selling off some old furniture knew her eyes at once from the father lobbing about waiting for him home always breaks up when the mother goes fifteen children he had birth every year almost thats in their theology or the priest wont give the poor woman the confession the absolution increase and multiply did you ever hear such an idea eat you out of house and home no families themselves to feed living on the fat of the land their butteries and larders id like to see them do the black fast yom kippur crossbuns one meal and a collation for fear hed collapse on the altar a housekeeper of one of those fellows if you could pick it out of her never pick it out of her like getting lsd out of him does himself well no guests all for number one watching his water bring your own bread and butter his reverence mums the word
"Good Lord, that poor child's dress is in flitters. Underfed she looks too. Potatoes and marge, marge and potatoes. It's after they feel it. Proof of the pudding. Undermines the constitution.",good lord that poor childs dress is in flitters underfed she looks too potatoes and marge marge and potatoes its after they feel it proof of the pudding undermines the constitution
"As he set foot on O'Connell bridge a puffball of smoke plumed up from the parapet. Brewery barge with export stout. England. Sea air sours it, I heard. Be interesting some day get a pass through Hancock to see the brewery. Regular world in itself. Vats of porter wonderful. Rats get in too. Drink themselves bloated as big as a collie floating. Dead drunk on the porter. Drink till they puke again like christians. Imagine drinking that! Rats: vats. Well, of course, if we knew all the things.",as he set foot on oconnell bridge a puffball of smoke plumed up from the parapet brewery barge with export stout england sea air sours it i heard be interesting some day get a pass through hancock to see the brewery regular world in itself vats of porter wonderful rats get in too drink themselves bloated as big as a collie floating dead drunk on the porter drink till they puke again like christians imagine drinking that rats vats well of course if we knew all the things
"Looking down he saw flapping strongly, wheeling between the gaunt quaywalls, gulls. Rough weather outside. If I threw myself down? Reuben J's son must have swallowed a good bellyful of that sewage. One and eightpence too much. Hhhhm. It's the droll way he comes out with the things. Knows how to tell a story too.",looking down he saw flapping strongly wheeling between the gaunt quaywalls gulls rough weather outside if i threw myself down reuben js son must have swallowed a good bellyful of that sewage one and eightpence too much hhhhm its the droll way he comes out with the things knows how to tell a story too
They wheeled lower. Looking for grub. Wait.,they wheeled lower looking for grub wait
"He threw down among them a crumpled paper ball. Elijah thirtytwo feet per sec is com. Not a bit. The ball bobbed unheeded on the wake of swells, floated under by the bridgepiers. Not such damn fools. Also the day I threw that stale cake out of the Erin's King picked it up in the wake fifty yards astern. Live by their wits. They wheeled, flapping.",he threw down among them a crumpled paper ball elijah thirtytwo feet per sec is com not a bit the ball bobbed unheeded on the wake of swells floated under by the bridgepiers not such damn fools also the day i threw that stale cake out of the erins king picked it up in the wake fifty yards astern live by their wits they wheeled flapping
     _The hungry famished gull      Flaps o'er the waters dull._, the hungry famished gull flaps oer the waters dull
"That is how poets write, the similar sounds. But then Shakespeare has no rhymes: blank verse. The flow of the language it is. The thoughts. Solemn.",that is how poets write the similar sounds but then shakespeare has no rhymes blank verse the flow of the language it is the thoughts solemn
"      _Hamlet, I am thy father's spirit      Doomed for a certain time to walk the earth._      --Two apples a penny! Two for a penny!", hamlet i am thy fathers spirit doomed for a certain time to walk the earth two apples a penny two for a penny
 His gaze passed over the glazed apples serried on her stand. Australians they must be this time of year. Shiny peels: polishes them up with a rag or a handkerchief., his gaze passed over the glazed apples serried on her stand australians they must be this time of year shiny peels polishes them up with a rag or a handkerchief
Wait. Those poor birds.,wait those poor birds
"He halted again and bought from the old applewoman two Banbury cakes for a penny and broke the brittle paste and threw its fragments down into the Liffey. See that? The gulls swooped silently, two, then all from their heights, pouncing on prey. Gone. Every morsel.",he halted again and bought from the old applewoman two banbury cakes for a penny and broke the brittle paste and threw its fragments down into the liffey see that the gulls swooped silently two then all from their heights pouncing on prey gone every morsel
"Aware of their greed and cunning he shook the powdery crumb from his hands. They never expected that. Manna. Live on fish, fishy flesh they have, all seabirds, gulls, seagoose. Swans from Anna Liffey swim down here sometimes to preen themselves. No accounting for tastes. Wonder what kind is swanmeat. Robinson Crusoe had to live on them.",aware of their greed and cunning he shook the powdery crumb from his hands they never expected that manna live on fish fishy flesh they have all seabirds gulls seagoose swans from anna liffey swim down here sometimes to preen themselves no accounting for tastes wonder what kind is swanmeat robinson crusoe had to live on them
